"","time","atm"
"548",2022-09-28 03:00:00,995.474877526273
"549",2022-09-28 04:00:00,995.753529148707
"550",2022-09-28 05:00:00,995.520098841283
"551",2022-09-28 06:00:00,995.088871517111
"552",2022-09-28 07:00:00,994.954898679957
"553",2022-09-28 08:00:00,994.98119633522
"554",2022-09-28 09:00:00,995.227594125573
"555",2022-09-28 10:00:00,995.969709132543
"556",2022-09-28 11:00:00,996.758336647804
"557",2022-09-28 12:00:00,997.757052855603
"558",2022-09-28 13:00:00,998.880130881164
"559",2022-09-28 14:00:00,999.657566882242
"560",2022-09-28 15:00:00,1000.39236769935
"561",2022-09-28 16:00:00,1000.59049420641
"562",2022-09-28 17:00:00,1000.49086181622
"563",2022-09-28 18:00:00,1000.27508178879
"564",2022-09-28 19:00:00,999.781900781461
"565",2022-09-28 20:00:00,999.744815305848
"566",2022-09-28 21:00:00,1000.45677451509
"567",2022-09-28 22:00:00,1001.30219665858
"568",2022-09-28 23:00:00,1001.95420123956
"569",2022-09-29 00:00:00,1002.61455191272
"570",2022-09-29 01:00:00,1003.29425553759
"571",2022-09-29 02:00:00,1003.80065710051
"572",2022-09-29 03:00:00,1003.844221875
"573",2022-09-29 04:00:00,1003.5163904069
"574",2022-09-29 05:00:00,1002.9870170528
"575",2022-09-29 06:00:00,1002.59897946645
"576",2022-09-29 07:00:00,1002.04613834546
"577",2022-09-29 08:00:00,1001.65360778766
"578",2022-09-29 09:00:00,1001.94927963362
"579",2022-09-29 10:00:00,1002.47586960388
"580",2022-09-29 11:00:00,1003.37406079224
"581",2022-09-29 12:00:00,1003.85516998922
"582",2022-09-29 13:00:00,1004.76968849367
